tempid,latitude,longitude
44,-2.621802,51.494124
44,-2.621842,51.494155
44,-2.621842,51.494180
44,-2.621840,51.494192
44,-2.621840,51.494198
44,-2.621840,51.494204
44,-2.621837,51.494238
44,-2.621836,51.494247
44,-2.621835,51.494257
44,-2.621833,51.494269
44,-2.621832,51.494284
44,-2.621842,51.494357
44,-2.621844,51.494362
44,-2.621808,51.494500
44,-2.621444,51.495133
44,-2.621428,51.495156
44,-2.621353,51.495393
44,-2.621200,51.495760
44,-2.621106,51.495916
44,-2.618164,51.497559
44,-2.616912,51.498144
44,-2.616569,51.498198
44,-2.616498,51.498285
44,-2.616439,51.498451
44,-2.616122,51.501697
44,-2.616077,51.501790
44,-2.616043,51.501878
44,-2.616024,51.501959
44,-2.615995,51.502049
44,-2.615967,51.502129
44,-2.615938,51.502206
44,-2.616424,51.507200
44,-2.617189,51.508647
44,-2.617982,51.509850
44,-2.619818,51.513617
44,-2.615028,51.524789
44,-2.615119,51.524743
44,-2.615211,51.524798
44,-2.615234,51.525017
44,-2.615246,51.524983
44,-2.615166,51.525088
44,-2.614989,51.525152
44,-2.609012,51.524243
44,-2.608807,51.524240
44,-2.608595,51.524242
44,-2.608389,51.524240
44,-2.608199,51.524245
44,-2.608006,51.524242
44,-2.607208,51.524242
44,-2.606989,51.524246
44,-2.601551,51.528149
44,-2.597838,51.528860
44,-2.599287,51.527537
44,-2.599097,51.527782
44,-2.601115,51.528284
44,-2.600398,51.529613
44,-2.600348,51.529652
44,-2.600237,51.529715
44,-2.600140,51.529775
44,-2.600038,51.529834
44,-2.599954,51.529871
44,-2.599879,51.529900
44,-2.599791,51.529934
44,-2.599682,51.529961
44,-2.599556,51.529983
44,-2.599437,51.529995
44,-2.599081,51.529996
44,-2.598995,51.529956
44,-2.598926,51.529896
44,-2.598866,51.529842
44,-2.598829,51.529772
44,-2.597412,51.529749
44,-2.597412,51.529749
44,-2.600295,51.528989
44,-2.600342,51.528974
44,-2.600442,51.528893
44,-2.600523,51.528865
44,-2.600597,51.528789
44,-2.603433,51.525756
44,-2.603502,51.525668
44,-2.603563,51.525589
44,-2.603612,51.525519
44,-2.603634,51.525467
44,-2.603631,51.525442
44,-2.603631,51.525438
44,-2.596406,51.532204
44,-2.596200,51.532277
44,-2.595979,51.532425
44,-2.595080,51.532852
44,-2.594849,51.532966
44,-2.594635,51.533095
44,-2.594427,51.533212
44,-2.594218,51.533327
44,-2.594011,51.533453
44,-2.593799,51.533594
44,-2.593601,51.533698
44,-2.593402,51.533820
44,-2.593203,51.533940
44,-2.593018,51.534071
44,-2.592835,51.534204
44,-2.592645,51.534348
44,-2.592452,51.534492
44,-2.592264,51.534630
44,-2.592065,51.534775
44,-2.591865,51.534924
44,-2.591666,51.535072
44,-2.591484,51.535215
44,-2.591299,51.535364
44,-2.591126,51.535497
44,-2.590935,51.535655
44,-2.590763,51.535803
44,-2.590581,51.535961
44,-2.590422,51.536105
44,-2.590283,51.536242
44,-2.590137,51.536379
44,-2.589984,51.536530
44,-2.589839,51.536678
44,-2.589689,51.536827
44,-2.589539,51.536983
44,-2.589401,51.537132
44,-2.589260,51.537285
44,-2.589130,51.537434
44,-2.588991,51.537590
44,-2.588863,51.537744
44,-2.588743,51.537899
44,-2.588622,51.538052
44,-2.588492,51.538205
44,-2.588374,51.538354
44,-2.588262,51.538500
44,-2.588147,51.538641
44,-2.588036,51.538777
44,-2.587911,51.538916
44,-2.587801,51.539051
44,-2.571229,51.546245
44,-2.571133,51.546302
44,-2.571087,51.546338
44,-2.571029,51.546358
44,-2.571027,51.546363
44,-2.570321,51.546647
44,-2.570312,51.546653
44,-2.570252,51.546685
44,-2.570240,51.546689
44,-2.567236,51.543888
44,-2.567257,51.543842
44,-2.567272,51.543833
44,-2.567278,51.543831
44,-2.567278,51.543827
44,-2.567278,51.543826
44,-2.567278,51.543825
44,-2.567276,51.543824
44,-2.567876,51.543177
44,-2.571196,51.543454
44,-2.572769,51.543591
44,-2.577735,51.543249
44,-2.577735,51.543249
44,-2.577699,51.543237
44,-2.577749,51.543152
44,-2.577684,51.543040
44,-2.576792,51.542829
44,-2.576622,51.542813
44,-2.576510,51.542809
44,-2.576293,51.542838
44,-2.576013,51.542890
44,-2.575984,51.542900
44,-2.576061,51.542954
44,-2.575318,51.543166
44,-2.575293,51.543152
44,-2.575311,51.543151
44,-2.575270,51.543033
44,-2.575267,51.543048
44,-2.575228,51.543103
44,-2.574265,51.543263
44,-2.573043,51.543098
44,-2.572224,51.542576
44,-2.572224,51.542576
44,-2.572361,51.542493
44,-2.572497,51.542484
44,-2.573024,51.542318
44,-2.573304,51.542222
44,-2.573412,51.542187
44,-2.574558,51.541869
44,-2.574930,51.541765
44,-2.575244,51.541661
44,-2.575568,51.541566
44,-2.575558,51.541545
44,-2.575548,51.541522
44,-2.575543,51.541506
44,-2.575540,51.541493
44,-2.575538,51.541461
44,-2.575537,51.541441
44,-2.575536,51.541420
44,-2.575559,51.541396
44,-2.575570,51.541390
44,-2.575578,51.541374
44,-2.575583,51.541362
44,-2.575606,51.541346
44,-2.575618,51.541337
44,-2.576204,51.541018
44,-2.576227,51.541012
44,-2.577169,51.541333
44,-2.577644,51.541883
44,-2.577701,51.542009
44,-2.577485,51.542470
44,-2.577762,51.542838
44,-2.577869,51.542955
44,-2.577907,51.543028
44,-2.577912,51.543098
44,-2.577883,51.543164
44,-2.577826,51.543175
44,-2.577597,51.543188
44,-2.577735,51.543249
44,-2.577735,51.543249
44,-2.574759,51.543169
44,-2.573046,51.543158
44,-2.574697,51.542804
44,-2.575484,51.542831
44,-2.577152,51.542227
44,-2.577457,51.542105
44,-2.577772,51.541980
44,-2.577985,51.541893
44,-2.578163,51.541813
44,-2.578276,51.541735
44,-2.578435,51.541574
44,-2.578534,51.541398
44,-2.578569,51.541244
44,-2.578563,51.541097
44,-2.578537,51.540996
44,-2.578459,51.540869
44,-2.578381,51.540762
44,-2.578273,51.540624
44,-2.578130,51.540510
44,-2.577997,51.540375
44,-2.577892,51.540268
44,-2.577803,51.540156
44,-2.577691,51.540058
44,-2.577550,51.539949
44,-2.577404,51.539863
44,-2.577252,51.539781
44,-2.576977,51.539747
44,-2.575471,51.539975
44,-2.575263,51.540043
44,-2.570593,51.542287
44,-2.570589,51.543122
44,-2.563664,51.543143
44,-2.563153,51.543095
44,-2.559897,51.542431
44,-2.559712,51.542389
44,-2.559082,51.542301
44,-2.558163,51.541948
44,-2.558064,51.541863
44,-2.554645,51.540586
44,-2.554014,51.540354
44,-2.545679,51.535838
44,-2.545679,51.535838
44,-2.566824,51.543036
44,-2.566940,51.543005
44,-2.567096,51.542955
44,-2.567217,51.542997
44,-2.567341,51.543082
44,-2.567439,51.543091
44,-2.567514,51.543138
44,-2.567622,51.543199
44,-2.567724,51.544627
44,-2.567768,51.544758
44,-2.567794,51.544865
44,-2.567825,51.544974
44,-2.597806,51.530637
44,-2.598147,51.530566
44,-2.609163,51.528530
44,-2.609324,51.528520
44,-2.609440,51.528464
44,-2.609455,51.528460
44,-2.609228,51.528366
44,-2.609136,51.528311
44,-2.609156,51.528356
44,-2.609182,51.528380
44,-2.609204,51.528352
44,-2.609326,51.528299
44,-2.614664,51.525613
44,-2.618459,51.509945
44,-2.618372,51.510105
44,-2.618413,51.510117
44,-2.618312,51.510075
44,-2.618185,51.510031
44,-2.618045,51.509912
44,-2.618089,51.509931
44,-2.618031,51.509931
44,-2.617968,51.509903
44,-2.617921,51.509862
44,-2.617914,51.509811
44,-2.616472,51.507424
44,-2.616544,51.499718
44,-2.616615,51.499292
44,-2.618164,51.497576
44,-2.619255,51.497112
44,-2.619952,51.496802
44,-2.620674,51.496339
44,-2.621864,51.493622
44,-2.620604,51.490119
44,-2.617803,51.488364
44,-2.617660,51.488272
44,-2.617528,51.488206
44,-2.617441,51.488141
44,-2.617366,51.488090
44,-2.617271,51.488019
44,-2.615402,51.485296
44,-2.615400,51.485192
44,-2.615520,51.485080
44,-2.615617,51.485001
44,-2.616023,51.484652
44,-2.616119,51.484597
44,-2.614255,51.479541
44,-2.613167,51.479491
45,-2.613167,51.479491
45,-2.613061,51.479554
45,-2.613051,51.479551
45,-2.613036,51.479544
45,-2.612992,51.479528
45,-2.612972,51.479527
45,-2.612271,51.479650
45,-2.612249,51.479658
45,-2.612227,51.479666
45,-2.612207,51.479672
45,-2.612185,51.479677
45,-2.612164,51.479681
45,-2.612141,51.479684
45,-2.612120,51.479686
45,-2.612189,51.479260
45,-2.612695,51.479100
45,-2.612698,51.479100
45,-2.612698,51.479100
45,-2.612873,51.479082
45,-2.613732,51.479089
45,-2.615805,51.479518
45,-2.615809,51.479508
45,-2.615794,51.479489
45,-2.615770,51.479477
45,-2.615774,51.479479
45,-2.615786,51.479484
45,-2.615792,51.479487
45,-2.615814,51.479488
45,-2.615829,51.479487
45,-2.615847,51.479484
45,-2.615870,51.479482
45,-2.615884,51.479480
45,-2.615440,51.485057
45,-2.617966,51.488484
45,-2.618376,51.488791
45,-2.620073,51.489649
45,-2.620232,51.489769
45,-2.620236,51.489772
45,-2.620403,51.489916
45,-2.620473,51.489976
45,-2.620505,51.490005
45,-2.620515,51.490014
45,-2.621451,51.491146
45,-2.621519,51.491239
45,-2.621703,51.491507
45,-2.621850,51.493768
45,-2.621825,51.494101
45,-2.621822,51.494104
45,-2.621696,51.494547
45,-2.621096,51.496167
45,-2.621024,51.496257
45,-2.620996,51.496288
45,-2.620946,51.496270
45,-2.620926,51.496275
45,-2.620924,51.496277
45,-2.620878,51.496299
45,-2.620862,51.496331
45,-2.618244,51.497670
45,-2.616534,51.500572
45,-2.615925,51.502299
45,-2.615686,51.504725
45,-2.617513,51.508979
45,-2.617981,51.509603
45,-2.617975,51.509585
45,-2.617985,51.509593
45,-2.618002,51.509601
45,-2.619706,51.512324
45,-2.619712,51.512470
45,-2.619715,51.512609
45,-2.619869,51.520641
45,-2.615144,51.524607
45,-2.614844,51.524796
45,-2.614593,51.524835
45,-2.610188,51.529202
45,-2.610110,51.529171
45,-2.609941,51.529149
45,-2.609833,51.529100
45,-2.609618,51.529092
45,-2.609442,51.529112
45,-2.602997,51.530135
45,-2.578401,51.543080
45,-2.578246,51.543098
45,-2.578127,51.543135
45,-2.577069,51.543524
45,-2.567644,51.547083
45,-2.567637,51.547091
45,-2.567641,51.547041
45,-2.567628,51.547004
45,-2.567680,51.546862
45,-2.567734,51.546708
45,-2.567736,51.546681
45,-2.567749,51.546479
45,-2.567608,51.545190
45,-2.567701,51.544467
45,-2.568042,51.543437
45,-2.568373,51.543421
45,-2.570302,51.543471
45,-2.573475,51.543623
45,-2.577589,51.542748
45,-2.577651,51.542782
45,-2.577617,51.542845
45,-2.577755,51.542883
45,-2.577735,51.543249
45,-2.577735,51.543249
45,-2.577382,51.543007
45,-2.573962,51.543405
45,-2.566728,51.542600
45,-2.566048,51.540196
45,-2.566048,51.540196
45,-2.566486,51.538487
45,-2.566494,51.538397
45,-2.566101,51.540110
45,-2.566814,51.542773
45,-2.574386,51.543055
45,-2.574734,51.543029
45,-2.577735,51.543249
45,-2.577735,51.543249
45,-2.577699,51.543216
45,-2.577698,51.543216
45,-2.577699,51.543214
45,-2.577702,51.543212
45,-2.577705,51.543208
45,-2.577802,51.543181
45,-2.577883,51.543173
45,-2.577973,51.543170
45,-2.578096,51.543082
45,-2.578088,51.543030
45,-2.578088,51.543030
45,-2.578072,51.542931
45,-2.578003,51.541747
45,-2.578119,51.541671
45,-2.578468,51.541529
45,-2.578547,51.541358
45,-2.578571,51.541239
45,-2.573308,51.540935
45,-2.570960,51.541896
45,-2.572940,51.545378
45,-2.578726,51.543053
45,-2.581134,51.542577
45,-2.581430,51.542453
45,-2.581716,51.542331
45,-2.583007,51.541790
45,-2.583265,51.541674
45,-2.583481,51.541566
45,-2.583744,51.541448
45,-2.590186,51.535774
45,-2.590427,51.535571
45,-2.590628,51.535403
45,-2.614682,51.525628
45,-2.614695,51.525460
45,-2.614651,51.525388
45,-2.614623,51.525338
45,-2.614616,51.525340
45,-2.614608,51.525338
45,-2.614609,51.525248
45,-2.615320,51.524483
45,-2.615452,51.524435
45,-2.616941,51.523325
45,-2.621534,51.519232
45,-2.621661,51.519121
45,-2.621797,51.519001
45,-2.619452,51.514604
45,-2.619540,51.514347
45,-2.619574,51.514298
45,-2.619682,51.513767
45,-2.619651,51.513747
45,-2.619659,51.513685
45,-2.619669,51.513668
45,-2.619651,51.513662
45,-2.619652,51.513621
45,-2.619646,51.513602
45,-2.619642,51.513585
45,-2.619637,51.513571
45,-2.619633,51.513555
45,-2.619630,51.513538
45,-2.619627,51.513521
45,-2.619624,51.513504
45,-2.619620,51.513486
45,-2.619616,51.513469
45,-2.619612,51.513452
45,-2.619608,51.513435
45,-2.616540,51.507955
45,-2.616519,51.507624
45,-2.616438,51.507467
45,-2.616358,51.507284
45,-2.616297,51.507204
45,-2.616249,51.507060
45,-2.616209,51.506909
45,-2.616141,51.506764
45,-2.616065,51.506578
45,-2.616013,51.506422
45,-2.615978,51.506280
45,-2.615912,51.506123
45,-2.615831,51.505979
45,-2.615737,51.505822
45,-2.615658,51.505715
45,-2.615577,51.505562
45,-2.615505,51.505417
45,-2.615278,51.504963
45,-2.615197,51.504795
45,-2.615875,51.502132
45,-2.615901,51.502137
45,-2.616118,51.501511
45,-2.618342,51.497786
45,-2.618881,51.497200
45,-2.621726,51.494111
45,-2.617777,51.488350
45,-2.617780,51.488356
45,-2.617089,51.487731
45,-2.617042,51.487589
45,-2.616894,51.487468
45,-2.616835,51.487310
45,-2.616731,51.487196
45,-2.616662,51.487068
45,-2.616526,51.486923
45,-2.616455,51.486830
45,-2.616367,51.486749
45,-2.616285,51.486647
45,-2.616218,51.486552
45,-2.616169,51.486468
45,-2.616086,51.486375
45,-2.615991,51.486268
45,-2.615664,51.485725
45,-2.615641,51.485623
45,-2.616542,51.482773
45,-2.614649,51.480095
45,-2.614204,51.479585
45,-2.613357,51.479556
45,-2.611880,51.479124
45,-2.611877,51.479145
45,-2.611829,51.479292
45,-2.611829,51.479292
45,-2.611834,51.479307
45,-2.611850,51.479311
45,-2.611851,51.479325
45,-2.611848,51.479336
45,-2.611850,51.479352
45,-2.611858,51.479367
45,-2.611871,51.479377
45,-2.611880,51.479387
45,-2.611891,51.479395
45,-2.611902,51.479404
45,-2.611911,51.479412
45,-2.611927,51.479425
45,-2.611942,51.479439
45,-2.611952,51.479455
45,-2.611961,51.479472
45,-2.611964,51.479482
45,-2.612469,51.479621
45,-2.612987,51.479544
45,-2.613131,51.479514
45,-2.613134,51.479512
45,-2.613128,51.479507
45,-2.613123,51.479505
45,-2.613167,51.479491
46,-2.613167,51.479491
46,-2.613061,51.479578
46,-2.613058,51.479577
46,-2.613079,51.479599
46,-2.613084,51.479617
46,-2.613035,51.479624
46,-2.613009,51.479630
46,-2.612994,51.479633
46,-2.612979,51.479634
46,-2.612962,51.479634
46,-2.612944,51.479633
46,-2.612925,51.479631
46,-2.612905,51.479629
46,-2.612885,51.479626
46,-2.612867,51.479624
46,-2.612846,51.479623
46,-2.612827,51.479622
46,-2.612227,51.479623
46,-2.612300,51.479519
46,-2.612300,51.479519
46,-2.612457,51.479455
46,-2.614011,51.479428
46,-2.613935,51.479352
46,-2.615515,51.484739
46,-2.615709,51.485440
46,-2.615741,51.485560
46,-2.615777,51.485691
46,-2.615807,51.485800
46,-2.615828,51.485864
46,-2.615921,51.485989
46,-2.616004,51.486098
46,-2.616171,51.486318
46,-2.616249,51.486421
46,-2.616335,51.486534
46,-2.616419,51.486644
46,-2.616501,51.486752
46,-2.616577,51.486853
46,-2.616737,51.487068
46,-2.616821,51.487181
46,-2.616915,51.487311
46,-2.616979,51.487426
46,-2.620034,51.489773
46,-2.621682,51.491994
46,-2.621789,51.493359
46,-2.621767,51.493626
46,-2.618323,51.497468
46,-2.618133,51.497567
46,-2.615210,51.504034
46,-2.615161,51.504123
46,-2.615166,51.504272
46,-2.615162,51.504420
46,-2.615189,51.504549
46,-2.615212,51.504650
46,-2.615251,51.504775
46,-2.615316,51.504904
46,-2.615396,51.505061
46,-2.615469,51.505203
46,-2.615526,51.505308
46,-2.615591,51.505430
46,-2.615663,51.505564
46,-2.615739,51.505705
46,-2.615814,51.505844
46,-2.615897,51.506004
46,-2.615961,51.506156
46,-2.616019,51.506299
46,-2.616358,51.507207
46,-2.616470,51.507501
46,-2.616599,51.507766
46,-2.616654,51.507891
46,-2.616711,51.508016
46,-2.616773,51.508130
46,-2.616913,51.508368
46,-2.616990,51.508480
46,-2.617041,51.508586
46,-2.617114,51.508676
46,-2.617163,51.508770
46,-2.617218,51.508861
46,-2.617280,51.508933
46,-2.617343,51.509006
46,-2.617418,51.509078
46,-2.617484,51.509161
46,-2.617540,51.509233
46,-2.617588,51.509296
46,-2.617639,51.509357
46,-2.617677,51.509407
46,-2.617705,51.509446
46,-2.617723,51.509482
46,-2.617756,51.509507
46,-2.617785,51.509524
46,-2.617808,51.509544
46,-2.619386,51.512558
46,-2.610557,51.528052
46,-2.610522,51.527974
46,-2.610561,51.527954
46,-2.610584,51.527951
46,-2.610657,51.527867
46,-2.610652,51.527873
46,-2.610646,51.527863
46,-2.610638,51.527864
46,-2.610830,51.528919
46,-2.614246,51.536658
46,-2.615105,51.537168
46,-2.616059,51.537865
46,-2.616750,51.538417
46,-2.617352,51.538771
46,-2.617548,51.538885
46,-2.617613,51.538932
46,-2.617997,51.539206
46,-2.618071,51.539247
46,-2.618130,51.539306
46,-2.618217,51.539370
46,-2.618280,51.539421
46,-2.618335,51.539465
46,-2.618390,51.539513
46,-2.618399,51.539562
46,-2.618444,51.539602
46,-2.618488,51.539638
46,-2.618886,51.539873
46,-2.619206,51.540016
46,-2.619299,51.540063
46,-2.622873,51.541788
46,-2.624297,51.542396
46,-2.624252,51.542410
46,-2.623796,51.542340
46,-2.618556,51.539538
46,-2.618556,51.539538
46,-2.614546,51.537640
46,-2.614070,51.536744
46,-2.613987,51.536626
46,-2.613842,51.536500
46,-2.613678,51.536394
46,-2.613506,51.536303
46,-2.613346,51.536185
46,-2.613174,51.536063
46,-2.612986,51.535958
46,-2.612834,51.535854
46,-2.612669,51.535756
46,-2.612499,51.535660
46,-2.612359,51.535572
46,-2.610842,51.534927
46,-2.609837,51.534321
46,-2.609037,51.533825
46,-2.608914,51.533726
46,-2.608721,51.533493
46,-2.608672,51.533374
46,-2.608595,51.533265
46,-2.609980,51.529628
46,-2.610066,51.529538
46,-2.610140,51.529464
46,-2.610157,51.529420
46,-2.610176,51.529322
46,-2.609562,51.528764
46,-2.609570,51.528137
46,-2.609617,51.528094
46,-2.609651,51.528061
46,-2.609663,51.528050
46,-2.609692,51.528028
46,-2.609706,51.528011
46,-2.667623,51.505010
46,-2.667881,51.504886
46,-2.671056,51.503404
46,-2.671403,51.503233
46,-2.671729,51.503053
46,-2.673032,51.502392
46,-2.673368,51.502237
46,-2.673606,51.502132
46,-2.683690,51.496755
46,-2.683940,51.496572
46,-2.684227,51.496365
46,-2.739814,51.469050
46,-2.740562,51.468686
46,-2.740842,51.468523
46,-2.741503,51.468090
46,-2.750192,51.462934
46,-2.824165,51.441401
46,-2.824665,51.441272
46,-2.824873,51.441194
46,-2.824757,51.441222
46,-2.826167,51.440545
46,-2.826524,51.440374
46,-2.826870,51.440208
46,-2.827215,51.440041
46,-2.827855,51.439711
46,-2.828181,51.439543
46,-2.834857,51.435194
46,-2.835481,51.434666
46,-2.835666,51.434477
46,-2.835846,51.434288
46,-2.836002,51.434081
46,-2.836157,51.433917
46,-2.836306,51.433750
46,-2.836439,51.433608
46,-2.836560,51.433469
46,-2.836677,51.433350
46,-2.836773,51.433262
46,-2.836861,51.433173
46,-2.836914,51.433099
46,-2.836950,51.433023
46,-2.836931,51.432945
46,-2.836949,51.432896
46,-2.836936,51.432830
46,-2.840601,51.432221
46,-2.840691,51.432320
46,-2.840818,51.432397
46,-2.840984,51.432461
46,-2.843626,51.432932
46,-2.843761,51.432947
46,-2.843848,51.432922
46,-2.843925,51.432914
46,-2.843980,51.432905
46,-2.844044,51.432915
46,-2.844130,51.432905
46,-2.844236,51.432888
46,-2.844363,51.432875
46,-2.844496,51.432871
46,-2.844785,51.432892
46,-2.841859,51.435107
46,-2.838800,51.437955
46,-2.838814,51.438051
46,-2.838700,51.438194
46,-2.838663,51.438313
46,-2.838630,51.438445
46,-2.838596,51.438574
46,-2.838565,51.438690
46,-2.838533,51.438802
46,-2.838495,51.438919
46,-2.838443,51.439028
46,-2.838391,51.439127
46,-2.838337,51.439216
46,-2.838312,51.439257
46,-2.838279,51.439310
46,-2.838241,51.439369
46,-2.838205,51.439419
46,-2.838062,51.439480
46,-2.837918,51.439486
46,-2.837797,51.439489
46,-2.837655,51.439492
46,-2.830102,51.439671
46,-2.823494,51.440617
46,-2.823191,51.440674
46,-2.820431,51.441056
46,-2.815903,51.441430
46,-2.810740,51.442570
46,-2.810552,51.442621
46,-2.810371,51.442667
46,-2.809462,51.443013
46,-2.804469,51.443104
46,-2.804285,51.443101
46,-2.804050,51.443085
46,-2.803878,51.443063
46,-2.796278,51.442904
46,-2.793785,51.443037
46,-2.793673,51.443040
46,-2.793405,51.443011
46,-2.792447,51.443070
46,-2.792271,51.443065
46,-2.791696,51.443044
46,-2.791535,51.443024
46,-2.790059,51.443032
46,-2.789690,51.443035
46,-2.789503,51.443028
46,-2.783128,51.442675
46,-2.782841,51.442721
46,-2.776481,51.443179
46,-2.776331,51.443072
46,-2.776194,51.442967
46,-2.775123,51.442454
46,-2.770206,51.442262
46,-2.770054,51.442228
46,-2.769902,51.442194
46,-2.769749,51.442166
46,-2.769586,51.442135
46,-2.764731,51.441570
46,-2.764532,51.441568
46,-2.763347,51.438463
46,-2.763255,51.438342
46,-2.762569,51.437473
46,-2.762500,51.437364
46,-2.762400,51.437264
46,-2.759563,51.435294
46,-2.759453,51.435218
46,-2.759350,51.435142
46,-2.759246,51.435062
46,-2.759184,51.434982
46,-2.759106,51.434913
46,-2.758742,51.434504
46,-2.758746,51.434492
46,-2.758732,51.434467
46,-2.762705,51.433671
46,-2.759710,51.432148
46,-2.759632,51.432135
46,-2.759580,51.432125
46,-2.759550,51.432120
46,-2.759530,51.432116
46,-2.759497,51.432109
46,-2.759476,51.432105
46,-2.759443,51.432098
46,-2.759388,51.432087
46,-2.759322,51.432074
46,-2.759131,51.432035
46,-2.759016,51.432012
46,-2.758766,51.431961
46,-2.758540,51.431911
46,-2.758454,51.431891
46,-2.758275,51.431847
46,-2.758089,51.431716
46,-2.758109,51.431650
46,-2.758200,51.431430
46,-2.758744,51.430469
46,-2.758794,51.430364
46,-2.758940,51.430077
46,-2.758976,51.430010
46,-2.759007,51.429954
46,-2.759032,51.429913
46,-2.759075,51.429886
46,-2.759140,51.429898
46,-2.759214,51.429916
46,-2.759396,51.429953
46,-2.759481,51.429966
46,-2.760432,51.430105
46,-2.760944,51.430170
46,-2.761852,51.428367
46,-2.761852,51.428367
46,-2.762019,51.428455
46,-2.762021,51.428465
46,-2.762022,51.428483
46,-2.762020,51.428493
46,-2.762018,51.428504
46,-2.761673,51.428862
46,-2.761646,51.429254
46,-2.761346,51.429552
46,-2.760952,51.429665
46,-2.760952,51.429665
46,-2.761250,51.429234
46,-2.761249,51.429203
46,-2.761275,51.429188
46,-2.761286,51.429177
46,-2.761292,51.429169
46,-2.761303,51.429157
46,-2.761316,51.429145
46,-2.761329,51.429134
46,-2.761344,51.429122
46,-2.761360,51.429107
46,-2.761367,51.429099
46,-2.761374,51.429090
46,-2.761381,51.429081
46,-2.761389,51.429071
46,-2.761417,51.428999
46,-2.761445,51.428901
46,-2.761452,51.428891
46,-2.761458,51.428882
46,-2.761853,51.428726
46,-2.762144,51.428361
46,-2.761852,51.428367
46,-2.761852,51.428367
46,-2.761670,51.428825
46,-2.761668,51.428817
46,-2.761663,51.428809
46,-2.761656,51.428802
46,-2.761648,51.428797
46,-2.761161,51.429898
46,-2.760819,51.430155
46,-2.760735,51.430144
46,-2.759128,51.429898
46,-2.757875,51.432200
46,-2.757825,51.432305
46,-2.757720,51.432489
46,-2.754971,51.432929
46,-2.754908,51.432987
46,-2.754852,51.433038
46,-2.754594,51.433262
46,-2.754530,51.433314
46,-2.753781,51.434724
46,-2.753811,51.434755
46,-2.753836,51.434780
46,-2.752780,51.435376
46,-2.752779,51.435376
46,-2.751880,51.435884
46,-2.748204,51.437733
46,-2.748077,51.437782
46,-2.747974,51.437822
46,-2.747901,51.437853
46,-2.747847,51.437877
46,-2.747771,51.437908
46,-2.747703,51.437926
46,-2.747627,51.437911
46,-2.747585,51.437887
46,-2.744667,51.435704
46,-2.745434,51.434612
46,-2.745442,51.434609
46,-2.745484,51.434592
46,-2.745528,51.434575
46,-2.745541,51.434577
46,-2.744366,51.432960
46,-2.744237,51.432914
46,-2.744119,51.432871
46,-2.744028,51.432816
46,-2.743944,51.432762
46,-2.743848,51.432698
46,-2.745500,51.430326
46,-2.745705,51.430186
46,-2.745786,51.430109
46,-2.746094,51.429684
46,-2.746258,51.429287
46,-2.746278,51.429238
46,-2.746498,51.429233
46,-2.746564,51.429246
46,-2.746631,51.429260
46,-2.746709,51.429275
46,-2.746792,51.429293
46,-2.746853,51.429308
46,-2.746925,51.429332
46,-2.746979,51.429353
46,-2.747002,51.429362
46,-2.747023,51.429371
46,-2.747085,51.430326
46,-2.747119,51.430325
46,-2.747112,51.430324
46,-2.747122,51.429408
46,-2.747346,51.429224
46,-2.747408,51.429175
46,-2.747439,51.429154
46,-2.747502,51.429127
46,-2.747565,51.429113
46,-2.747621,51.429103
46,-2.747671,51.429099
46,-2.748643,51.429232
46,-2.748687,51.429228
46,-2.748696,51.429226
46,-2.748697,51.429224
46,-2.748719,51.429210
46,-2.748724,51.429205
46,-2.748559,51.429257
46,-2.747689,51.429104
46,-2.747468,51.429146
46,-2.747373,51.429204
46,-2.747321,51.429244
46,-2.747269,51.429287
46,-2.747223,51.429325
46,-2.747139,51.429392
46,-2.747114,51.429403
46,-2.746654,51.429264
46,-2.747321,51.427581
46,-2.747426,51.427306
46,-2.747470,51.427215
46,-2.750250,51.425172
46,-2.750484,51.425023
46,-2.750778,51.424963
46,-2.750875,51.424944
46,-2.751007,51.424916
46,-2.751122,51.424895
46,-2.751196,51.424873
46,-2.751226,51.424864
46,-2.751237,51.424866
46,-2.751239,51.424858
46,-2.749982,51.419522
46,-2.739405,51.414255
46,-2.739408,51.413817
46,-2.739473,51.414028
46,-2.739485,51.414043
46,-2.739504,51.414093
46,-2.739510,51.414093
46,-2.739326,51.414132
46,-2.716731,51.420700
46,-2.716210,51.420851
46,-2.715789,51.420848
46,-2.715475,51.420870
46,-2.715021,51.420862
46,-2.714726,51.420869
46,-2.714512,51.420879
46,-2.714254,51.420892
46,-2.714025,51.420903
46,-2.713791,51.420916
46,-2.713561,51.420934
46,-2.713437,51.420944
46,-2.713269,51.420959
46,-2.713100,51.420974
46,-2.712764,51.421004
46,-2.712598,51.421019
46,-2.711843,51.421086
46,-2.706173,51.421092
46,-2.651220,51.426738
46,-2.650541,51.426980
46,-2.650228,51.427211
46,-2.650013,51.427381
46,-2.649783,51.427563
46,-2.649567,51.427734
46,-2.649084,51.428118
46,-2.648868,51.428292
46,-2.641959,51.433856
46,-2.634924,51.438927
46,-2.630185,51.439731
46,-2.629259,51.440195
46,-2.622957,51.443618
46,-2.622371,51.449368
46,-2.623345,51.449799
46,-2.625200,51.450965
46,-2.625556,51.451397
46,-2.626235,51.452350
46,-2.626508,51.452717
46,-2.628299,51.456375
46,-2.628423,51.456453
46,-2.628536,51.456520
46,-2.628651,51.456577
46,-2.628775,51.456637
46,-2.628852,51.456698
46,-2.628903,51.456742
46,-2.628950,51.456782
